match_id,participant_id,teamId,puuid,champion,lane,win,gold_10,xp_10,cs_10,goldEarned,gold_diff_@10min
KR_7549249177,4,100,gmi18m_nSZVFIOkXKtWqq7cKX_FswpLa59c92zoOFFHozISb_BDmfNCmrbNdLST9Vhivl3UDMoC9zw,Ezreal,BOTTOM,0,3273,3234,72,8352,811
KR_7549249177,5,100,UrfQEBsXA1UT1iAi3WCBc0V5LJaFFvijwwuoBMnrkJJk8MAANn7fAdg8j-e4C8GP6-nkBRH0opNymg,XinZhao,UTILITY,0,1993,1982,14,6641,811
KR_7549249177,6,200,Q8tuLUQmCbypZIlhhmohcibyLQMb8LpkI4Q_z4m52Ivz9u8ZFJPBrUzxnAL_XEt3zgtKgohw_ZV85A,Irelia,TOP,1,2784,3438,59,12988,-811
KR_7549249177,7,200,3dvUbv6wgje11ZiCMXRFQRGI_C5brXhURblY-ch3PCx_ulZcxsXc-5-Ps6QEHa6jlnB47Z1BcMXVYw,Evelynn,JUNGLE,1,3792,3725,67,10428,-811
KR_7549249177,8,200,CO7ee0mvW8W8DFFckMw0gS6kbDBGw2JUE8GXmPvl1dLCVuImisy6n65LJjKFOmY8llk9dLnYxWbgSQ,Talon,MIDDLE,1,2620,3790,62,8512,-811
KR_7549249177,9,200,3o_5GZudjRe7Lnpe0cxql10MP-dKCA5RpX0Ns8z5qqltS5K7lt3ahnXU1uPQFwQHzlHHBl3OWIAufg,Swain,BOTTOM,1,3102,3280,69,10325,-811
KR_7549249177,10,200,hbRcjYwLdF76eOrpwA9iPdCJdaXxc-M-q9Ih5q1s_sJbFKbglioQ-gpGHbRzzccqKzE-G8bfcOUmYA,Senna,UTILITY,1,2887,2631,17,8166,-811
KR_7549307614,1,100,xSTMyQ8dMh0KJSqfW5m2R2T5rLKwbIbdDPrbErukzd32snuGKVl8ZUBHEfZzf9h_23zSNYuX53TkGw,Jayce,TOP,1,3473,4203,79,14964,58
KR_7549307614,2,100,HjAXU8PILLp2L0LhscP2skNrV571gTrhsfDAQ1Xdm8NB4PpuTL5ytIw2m46w00bNef1p3tnCDmXsIA,Elise,JUNGLE,1,3705,2695,50,12234,58
KR_7549307614,3,100,JncbFPz_xCb-AwjGVEcvbhGyrdtgtrcmLQBQxKTi3yrb5mJrO22JSzQHugPoG5jr2D0UrsNcMEKuhQ,Ambessa,MIDDLE,1,3026,3785,77,14243,58
KR_7549307614,4,100,uA0FJJlBje30fvjXrMh4PAVg56woPX_aO0ktvWsHfdjn1b0DKUQJ3vSp0oWIG0VkEu5cK-HjEkW2aw,Tristana,BOTTOM,1,2984,2979,58,12439,58
KR_7549307614,5,100,KstbacHwQqHAoVPq57hAU4hL8DT0m3YFmyDvkOSEcMs9js_pPIeLJY-SN7weOcFlcsZcxv-X6fygpA,Nautilus,UTILITY,1,2537,1857,13,8823,58
KR_7549307614,6,200,2dDljZTTCNb2Kedb-aNRvnv45rSsHal-onb1mOqhkqUHwWsVqsyK3saEDi9scN68ixmQc-GYT4PN6A,Gnar,TOP,0,2479,3252,35,8417,-58
KR_7549307614,7,200,a4dY25Qz7CJlyuKpYuZoLeaCns40sQJDFHf5SPosso-EQHqAe3h5EC_SRT_WxNriHcYZJiGuO-KMSw,Qiyana,JUNGLE,0,3664,3111,52,10818,-58
KR_7549307614,8,200,umeuuYX84-0bfGwq2Fq-GH8juhEDWZ9ZQmdV10lQ9Y0CTtAfymCWJlJplLME9Lbv0Ff2ozVsmDbAWg,Viktor,MIDDLE,0,3420,4553,82,11411,-58
KR_7549307614,9,200,ushcE0G-Ht9sJXpzVVMyj55i7Hr_gLpXYBiywFMeTFKvaI00YZPQjMrWhibp-LwqybZrxCTKIKPdSw,Corki,BOTTOM,0,3646,3491,77,11634,-58
KR_7549307614,10,200,-ifSiRUzLsVKVPzAOVwojas3kBVD6EFzCQ8XaBb_wrXsS3qcB_xfZKoHyRTKh57i2_W5prYF0p-3Tw,Leona,UTILITY,0,2458,2012,16,7426,-58
KR_7549365948,1,100,Lrkzz069J8mU3PFjzhhFEJrL1KiugtJ306k7FSbZHBTKJkAOn-g1TjqvLTSSjCeD0tl-ybT1KYl0ZA,Chogath,TOP,1,3284,4006,55,11098,-270
KR_7549365948,2,100,38Db75G7ofXFROvvTIOo2hp6a1CRSZmv9cQG5M2wcLVCBMdXx8C5qLBj2ngQ1lch4VZTwTMiH8UFqg,Pantheon,JUNGLE,1,2987,2645,45,11749,-270
KR_7549365948,3,100,UQGNpcx5xuLMeNwPTFMYUr5GlC6K9A4dNLZhKrw1-QQ-DxQ7nhQOtcMbpuulBWwPIUhm4Ds2B9mWkw,Taliyah,MIDDLE,1,3408,3826,62,13692,-270
KR_7549365948,4,100,s8I4VU18j-9pR_kPiF30pgvF8zppxn0_T3qJhWw6jEzEPanMx4dQ7YQIVWD3k8v1lXerZgtBDIo6QQ,Ezreal,BOTTOM,1,3922,3625,76,14693,-270
KR_7549365948,5,100,FCN7fOUan3rumhRL8Mrs0dFvSD5xoFIl7iA-ZjUxFJEPNm4w4qbyxKF_0OXS5Qh8RmUAAupZfnC84g,Karma,UTILITY,1,2252,2000,5,8486,-270
KR_7549365948,6,200,8YIbFmdZX14_iBBEl8tMh5si2yF8ECzCgaDP7r9L6XO1NIXtAUcTtfAHdHgMx2xYDxiJhsvSx2uSsg,Gnar,TOP,0,3389,4001,67,12549,270
KR_7549365948,7,200,DiKdpt7_SRmdjWUMZXX6iXfCZmLD7bIp-iwLI_jPyeO4IS27LDiGwW9IfUt_ul3WzujPUiExY4D2Og,Zyra,JUNGLE,0,4171,3343,57,12754,270
KR_7549365948,8,200,CO7ee0mvW8W8DFFckMw0gS6kbDBGw2JUE8GXmPvl1dLCVuImisy6n65LJjKFOmY8llk9dLnYxWbgSQ,Talon,MIDDLE,0,3684,3782,56,11064,270
KR_7549365948,9,200,V1Z7wEONvxjiSbBPrehWx1rc5N-hy_rvxKiOcPXiHmVK19cUYfl5gTHIK5Sib18DNxsU_Mqf-H6xzw,Kalista,BOTTOM,0,2612,3166,63,10790,270
KR_7549365948,10,200,iyvv29rENvbEwpd3kuXqEqLcLQ4BxXbq2bql1E9p9TtY1IQKzSaivCuelH2B92uVHIjOTBE094UtgQ,Neeko,UTILITY,0,2267,1911,7,7158,270
KR_7549438535,1,100,LGaiQw95b6tuK8UaB-s-XRFIcaMkGatT5ZX52rlAOzOwoWKncTafjgzZqISZ4uhE19IiDsoZ6j59Bg,Aurora,TOP,1,3517,4480,61,14300,2676
KR_7549438535,2,100,D1frAyDha70ZV7zEWKY8bwcESxCASun7kIlfJpgIFDT1ONVVcDn3urpwT2QrsESprxVQN_jtQ-xB1A,Olaf,JUNGLE,1,3242,4169,83,15018,2676
KR_7549438535,3,100,Gd_2uK1ixVdMRtAa4Lo64tFirzCfDV_s6NQVKdeWQKwMl-yCwW0e31I_2_qRT-6ui-R8MSvRCRsV1g,Galio,MIDDLE,1,3483,4562,74,11520,2676
KR_7549438535,4,100,iZPeK_sQivqi7oUO9UToMvkKmcQfBcZUW6V2iAQ1Ck1gF8UFdZeP54XCghOLSa5X89IJvuxFoEABhQ,Aphelios,BOTTOM,1,3347,2890,73,17795,2676
KR_7549438535,5,100,hbRcjYwLdF76eOrpwA9iPdCJdaXxc-M-q9Ih5q1s_sJbFKbglioQ-gpGHbRzzccqKzE-G8bfcOUmYA,Lulu,UTILITY,1,2869,2706,10,10509,2676
KR_7549438535,6,200,T8tLvTlFi379ZYVL8ZDM8BYF9GRQcvQqevn8Zs3Qqdvj4bdkG0u2M0FnmEPVfw-YZPW7We6vQeH1Qw,Jayce,TOP,0,2894,4139,63,15643,-2676
KR_7549438535,7,200,Vl4u0vynG0x_c3VBg0XSpnoVhqxM25KMMj9-qKZqR6Hxwxl7TBZZz3KZJ3bL7HlzcHVqXRSDbBcAkQ,LeeSin,JUNGLE,0,3484,2957,58,15755,-2676
KR_7549438535,8,200,37D_TxFZ7UtiPUS1CILQzaU63nI9BczhnbqRAeZ6fdYAKzutQvSMpQhHckWPXKsTZHGvCEqF-kjrjw,Katarina,MIDDLE,0,2582,3774,52,11346,-2676
KR_7549438535,9,200,hBtdX0qLu5fC4coHNCNNOS8Dy6ZChCk_uwgF25GQcAB0okDRaqhluKoQ65zGp_fG7tY4qqIQK_squA,Twitch,BOTTOM,0,2869,2819,67,14812,-2676
KR_7549438535,10,200,XwBA2x07Scip63UEWGkKd80aaApbeXwIDyGHW9wTjNmewYlIezhW9-n-wSKrTVZrB6YE5mKGa8GUlA,Lux,UTILITY,0,1953,2193,19,7961,-2676
KR_7463349626,1,100,MJMMocHcZn2CHIPeB1GGDKjPZ-oe4wSCfbMBhPHJj_1xEDHK7IG1juK-xEMTu0Io07zqmrSvMSd43Q,Irelia,TOP,0,3098,4065,71,11160,-254
KR_7463349626,2,100,c3p_hWhPiMvzGpfMUBCvwjoZmtbt6ugKqWHXIM15Xjy139iw8xkTo1J980pYTHuh-6EGy0jnhb5arA,XinZhao,JUNGLE,0,3711,3102,53,8911,-254
KR_7463349626,3,100,swSrWcQXIpzh318kAuCdayXkTi7vKoiVvQt7qdLE9xhFkhCbMfEOg5bcCnrw0O53-5dAgFxhpHSGAg,Aurora,MIDDLE,0,2883,4200,65,9080,-254
KR_7463349626,4,100,CAKYLYm9dCqST7FfrGB8LDzE19gGKOyLZ3OCrx1UIcFDw8EcFzUEdMdmaZeAxcpiTXnVLGHv-B7Pxg,Smolder,BOTTOM,0,2675,2625,56,8382,-254
KR_7463349626,5,100,sk3DrY9SQOQpqUwygmghzKcGyRGu7iaFSakNu6QLpP6PtqXKcpcwUTQQ4taZHFXdqxPdpsUCTrSpRw,Rell,UTILITY,0,2993,2537,15,7054,-254
KR_7463349626,6,200,ei46L3acO-mbYlnxFeUAs-v1hppNwyPvxopvK280GIBz8Z62Mz0xgkpZ1r4cSoNpfk_LMn7S5E_maw,Renekton,TOP,1,2901,4035,68,12497,254
KR_7463349626,7,200,VEWJoVHKLBUiEG7LyCyxd3Qw_PGVOEuEceDbv0hOxAFtjxWebqFyc1q2H90OBGQ4n3y8o6hQESypWg,Viego,JUNGLE,1,3800,3518,70,13062,254
KR_7463349626,8,200,VmZmdFAaxL_f6ZhBod1oa46zxmn6FiSWqvRnNEuaPXdh4YAapUyh207hGhKAy9reiwvnJrR2NWIRfw,Viktor,MIDDLE,1,3179,4283,73,11806,254
KR_7463349626,9,200,XV2etxemNLIim89RPKUCyS8uK9m0l0GHBNjSTE5CP8RAVv24wNuZa1HdpbTmyGAk4_ujFs91hl1o8A,Kalista,BOTTOM,1,3261,2576,59,12591,254
KR_7463349626,10,200,YJfSY6mgBBTwdos42U4eRo992ZHtedyC1N8cgX8A7lrcqhNj_uqVv52eGe8-tO6mWF-xbNEUSS6fSQ,Maokai,UTILITY,1,2473,2241,5,7794,254
KR_7469620126,1,100,XYfzuIi9-Q5lUIdr9PBrzrBCh9gjHrlZRM5ZQHETrtrFQgp2XaTxOeYQHCqn-CmGDOBOLPIwZmG_GQ,Shen,TOP,1,2390,3366,44,10184,-1508
KR_7469620126,2,100,oU1pPzM-NIb1fkfUmzpBdi9AgViv_9iBFmiZ9RJ0pUGPFrd5tmv_W-8qCSKJ2tjd-vgSwZxVBTeuRQ,Pantheon,JUNGLE,1,3033,2858,53,14043,-1508
KR_7469620126,3,100,eQKJLXQBPoA8A9q2StvQ11mEiyJBiwwGYWvZMAgZ-lEY3-tsFBGbsvwmlmSWtsAOYIvKQwksANPMjQ,Akali,MIDDLE,1,3090,4273,65,11336,-1508
KR_7469620126,4,100,J3-lmyBFXWTri5AyEDLjbQOYj3syvItFBnfvNayghPawnEPJH-D5sHvp5WzEZsf4MAydhlnOcFqubA,Ezreal,BOTTOM,1,3013,2619,61,14208,-1508
KR_7469620126,5,100,u1q6EZg7Lz5VCfNK-ztRoVTEI6yuGwFQxEMwgraY7fJ5m0bExKw5TGVsI28QTAYJTk224H9BmXaygA,Nautilus,UTILITY,1,2241,2220,10,7560,-1508
KR_7469620126,6,200,qlacMXyqEXBWehsyiLUPxV1quYAuKLNHoTOHEyuUQqrad4SHOMYUTfBKo9TeybHNkfMSMJD5OXtyvw,KSante,TOP,0,2986,4077,63,8992,1508
KR_7469620126,7,200,jB4bOoTpIhGxnVvPnZ1BZx2uztfPg_acOlTDNwEoHYePg1CgfLDU4I1xYxZ7fW6uwoGDrNN11z1c7g,LeeSin,JUNGLE,0,3289,2586,52,9441,1508
KR_7469620126,8,200,eSNQ1QN-c8WQ5cuujbwwZ_RH5f9DR6Rx6MEvAQLtNgQ26EyKFTl1ALOefFfxNtWJhTkJ6E3XgsHgFA,Syndra,MIDDLE,0,3008,3829,65,9995,1508
KR_7469620126,9,200,CaSBKqG5nuJ_9oKAKdMgA2UcXvisvJKcY9WvZCV6polYNi_P3nY8s7jGtEhHmuD6VxPMypl8CKp1iQ,Twitch,BOTTOM,0,3070,2422,28,9901,1508
KR_7469620126,10,200,u4_WBNmxoffoooi6qaKlzAdDEMLw1Sl9r_Tvsq-61MQ64wuhuJjTbLrilB0TZNU9tng9JDuauSldFg,Yuumi,UTILITY,0,2922,2349,6,7699,1508
KR_7549522214,1,100,9f0CxWD8uBBoF59Mr-6J_OhdhcbxZVlPvlRXRLKnL4m2FffzVp_0y-o2-JxbLmkz6GHVbmAzv87PWQ,Akali,TOP,0,2850,4057,67,9531,216
KR_7549522214,2,100,ndVAeWeo60OS_CrrxRWu_RgwVq6IvoZ3oQ5llKsM4QtZuEwkk55qKSLyf3_n2c68Mts70rD2yVTnDg,Lillia,JUNGLE,0,3754,3910,73,11009,216
KR_7549522214,3,100,32RxgaY_dcmky5FgvFkNRnTqTEdDpGxf_U9sL1au_JXNBPs8b3wTW_KwJ3MIXCl7dSAsXkg2M0gz0Q,Yone,MIDDLE,0,2560,3714,63,8134,216
KR_7549522214,4,100,6NyoRvllkMgFHEdTntwrTNSHjqaQRypV5NoFubjvT3L_cSb6wHkN-0OfmD42d4obaOYJZO0WXoRBgg,Jhin,BOTTOM,0,3769,2571,51,10502,216
KR_7549522214,5,100,vq0F7zNy46lnm4l-OcdnL3lGUrWViUPux4JeBvsG00fcR42HcjCgp_efaoR0fu1EPfth1E3uJ44ZlQ,Thresh,UTILITY,0,2780,2549,19,7204,216
KR_7549522214,6,200,wNfajf2UeBLBy-PgP4ebovIJv0swDh6aO6pNinqaUrWeGZsm82XKSNddQ9AN5QOLO4OgxH68jayzhA,Gragas,TOP,1,2636,4028,48,8682,-216
KR_7549522214,7,200,WDispd0irOsg74koMMNiXCAsbll_Fn594PqfvkguqCpdrXdI2i7fGhH1VFFQzFbg-PUiVNLCos7znQ,Darius,JUNGLE,1,3107,3230,58,10545,-216
KR_7549522214,8,200,QkkGgVMkMDrqvZqzqeyBTPKFcKOm6xA0Y_P6dCQZlyRs31LTn7qtG_7qqghpv_Lvm87C9QQT9_zytA,Azir,MIDDLE,1,3007,4114,69,11992,-216
KR_7549522214,9,200,mF5bsiVKSYBK8YZjXvxBwKMMubuFYsHL4H0uxlodqpeBNWCik2ukSRlU5F9GgBKFkbBH0k1HbycbcA,Draven,BOTTOM,1,3829,2769,53,14657,-216
KR_7549522214,10,200,4b3-G7rgjIK8PwrPHCApw3EB8HqJpXg9fI16r4OqdIvykVHiYCiICDOB6WhF03_kNZn4nXCniaTcNQ,Zyra,UTILITY,1,2918,2564,20,9139,-216
KR_7549604628,1,100,A-5Fqu-SpiFeQLrM84_1Gfk6pctiAU6er8_rs29VH8D80j0yu-4N5Oj2pLDOB15ZkDEqhajITRCyLg,Vladimir,TOP,1,3594,4286,64,13461,207
KR_7549604628,2,100,Gaa3vixaqiL1llxqiAZHvcA9wn9c9Xt8lB5wYK_yks0OphyJTagBW-dksuLBvj5bSmLiBjJ4zeoMGw,RekSai,JUNGLE,1,3753,3064,55,11707,207
KR_7549604628,3,100,v4LlrOliqPYaqsSlptjJT6PNoJKXKQFDeE8kHJGKBBZ0siOnu2_Ut6xN8T1LJfoYlQq5MdVLDWJpjQ,Tryndamere,MIDDLE,1,2943,3393,61,12039,207
KR_7549604628,4,100,LVdE3Hw2vDHHw2XGW-4BY1HcJ0vc125i0YAxoJRdSIuClKpOGF4fI4cbIDVZzpZkI4OJ2irZJc702w,Jhin,BOTTOM,1,3378,3107,66,11795,207
KR_7549604628,5,100,aSCJsbh1jxkB9mtq9GNAYueM3tVoC7jG92Haskd4kF_GlY3dyi6BPCmZKJIXMHpNn76lMOekPKBddQ,Karma,UTILITY,1,2639,2360,7,8539,207
KR_7549604628,6,200,iFjhZL7iHxmJSlkyMVX5A5xPbhK8CZUzD41t3fbqv37-Zqro2yQ2BctjWFAhchlHDv5hTpOtsmLfBA,KSante,MIDDLE,0,3168,3501,59,10546,-207
KR_7549604628,7,200,8NXGW2dgsev2n5bOnlvFFSH_YPSRktg4Msp4UZZeRByi5v_iQ01fv8NgPQYQ1C8cEkSi2fyPNmdJGg,Nidalee,JUNGLE,0,3911,3414,61,11289,-207
KR_7549604628,8,200,Q8tuLUQmCbypZIlhhmohcibyLQMb8LpkI4Q_z4m52Ivz9u8ZFJPBrUzxnAL_XEt3zgtKgohw_ZV85A,Irelia,TOP,0,3359,3826,69,11805,-207
KR_7549604628,9,200,kBVVLVJ6XqbP0AI13Yko1xcwhIIrGr9hgWVPz6BtzNExWcxMAmf2XCAKZHBblB9BLsyVx4S_MjmWRg,Varus,BOTTOM,0,3445,3175,64,11164,-207
KR_7549604628,10,200,O8F-rTXvkSvIVAY_pLGrZf3hxtIJQ6_ZArN68bOWlnNsYnb3khmxGhJB_fCd22oFAzfq3MXyX-1Jbw,Rell,UTILITY,0,2217,2145,12,6557,-207
KR_7549689075,1,100,815axwnpkupzBTI5QsZz8ltORFA1v0Hpuo8GJWGu8ar6Khd4K2v72TD1RQXzSfUyU5PvoOSBe811Bw,Aatrox,TOP,1,4545,3870,59,14635,2720
KR_7549689075,2,100,S5-isyema71phrH0Xcim1BpeAmb9iM9x_atH7lj6R4DW4cmJ0a9e3hxSXBz5eZD_xnPyXmuVciaWKA,Kindred,JUNGLE,1,4522,2664,44,15588,2720
KR_7549689075,3,100,llX7F5Jj7LT70HwYKMa8mNaZk298w0TJg76Sob8vmS246Ul2m7RHhyCKFkN_RUloijredVFAN6neZA,Sejuani,MIDDLE,1,2988,3636,57,10222,2720
KR_7549689075,4,100,PexVFAHMyVn9bWXvxYA8C6Cyni897uxdEHcgKwqOQgRmpDKK3f1vmVF1oDcMr2HTzHYMrfhz2DzWDw,Kaisa,BOTTOM,1,2813,3089,57,10768,2720
KR_7549689075,5,100,jmXyE2lzsrX73D5nojidbg64WXc14zarjuPxxBXhaC7W3WT1IgwQU1FI6EG_zuSkUEvclFND_afYpg,Maokai,UTILITY,1,3269,1793,5,8830,2720
KR_7549689075,6,200,JjWwBjQ8tY7cp35OlpCblDuSEXQB7rvu-9x5j7kiBGmcgYLDFLibvmqgPBu0pR1aNtuX4v9froj4-A,Sion,TOP,0,1964,2894,22,8516,-2720
KR_7549689075,7,200,UrfQEBsXA1UT1iAi3WCBc0V5LJaFFvijwwuoBMnrkJJk8MAANn7fAdg8j-e4C8GP6-nkBRH0opNymg,XinZhao,JUNGLE,0,3737,2677,48,12075,-2720
KR_7549689075,8,200,Ar9E085rlV003BczgcokNoBKJmHzCIJl9dzYIMfH6koJHBte2rqX_meWkeraXC970Fy4M_xE5Nu4Tg,Galio,MIDDLE,0,3266,3141,43,12692,-2720
KR_7549689075,9,200,Ur0M05dF3tgil2OBPwhJYncsNu1_yS-Bhcid-1xDKnjreCB9RxlXMmCRjlMiGMLV5ct0AoWu4xct8g,Varus,BOTTOM,0,3374,3541,74,13043,-2720
KR_7549689075,10,200,N5qLyAaXK6-MujGnB5MFVs7qLbmRM8a_dlUtEll3i3zgjLn9ZcXyWi9orY2UeQo8k85uFYQFkcgGkQ,Skarner,UTILITY,0,3076,1539,4,9249,-2720
KR_7549786420,1,100,Mbiy_CF-WE3bdB4B86s42ojNhuNXZBJtk-6SYvngt7p4DlNXRWHNlPsDFl1ncV7BcWgXg-hyjcHylQ,Jayce,TOP,1,3028,3615,57,11321,401
KR_7549786420,2,100,a4dY25Qz7CJlyuKpYuZoLeaCns40sQJDFHf5SPosso-EQHqAe3h5EC_SRT_WxNriHcYZJiGuO-KMSw,Gwen,JUNGLE,1,3064,3068,60,12083,401
KR_7549786420,3,100,MCDh1zw7qBdQSDU1SVa6JZMN3QzBVflBc6ECYQDHLGiJFiUBPbZ1KOyBFdnWK4NvAMmAbpth1JgmSg,Syndra,MIDDLE,1,2572,3817,57,9278,401
KR_7549786420,4,100,lyPboIMYAZDIJUT99Q9Afx4YNpVDD9jDYCVNlnngNbtVWPE6wlWMqoR3HgDyXI0okrVjsrWMAYEUzQ,Corki,BOTTOM,1,3877,3311,73,12743,401
KR_7549786420,5,100,NrYia8qqj_G0p5O1fn98vItyCDzrvvg9PniK828_Wjin33zfAhWlHd6gomOABFmuaA0GmoOyeuNauQ,Poppy,UTILITY,1,2567,2247,10,7981,401
KR_7549786420,6,200,oQd5horhPPpouQPsKCnsRtDw0y1SA9ML6yHADDRSFg5sc86Xd_ls0r7-31Ki7iwNGAzFgevFs8w3-Q,Rumble,TOP,0,3460,4619,64,9897,-401
KR_7549786420,7,200,VAdI2kgrFJnSVZUb5zL1GEtOr8n8NEYUj6ubaiOWNaAzdu6Yesb3AD5S9VGLx6qHsID_Ye1ZST8oyA,Vi,JUNGLE,0,2845,2953,47,8133,-401
KR_7549786420,8,200,D-5OlAf4dhclsS-XrU0kgytW-jS7mp4wWYFOE-lA61UKR2edGaqfmlgQobkrXE2IMGZ2ML4_ZNq7iQ,Anivia,MIDDLE,0,2846,4321,70,9319,-401
KR_7549786420,9,200,j0ERvBiEq3sD0w-iZm5npSzAHgispf7OllX9w6sQ8XtWdltFom0fRaXbdcCqLk4q1e0OpLPRcRFZ9g,Draven,BOTTOM,0,3381,2654,64,9165,-401
KR_7549786420,10,200,tBld43yABZX18eggkgO2XlRFzjZ8J2503fCalo8iyfQO-WcCQlgOe6AJcWx3S9vIfzr4-v0kPPWrsw,Swain,UTILITY,0,2175,2474,11,6626,-401
KR_7549862620,1,100,Jb0dsvR1HUVfx8UM5jmyxoqgSlsiwR_wH2FQJ_TZBOXXfCtKl0oH5VcPn_o2ds-G4pDnHuY3CQDfPA,Jax,TOP,1,3773,4275,71,10865,1494
KR_7549862620,2,100,v1xOaVY-fPOWsor9FUURtQFZETQn-tgsFNJYlhqYCSWMt4fhq7zmRvPswsAnuD43_7z-Z-ufO38cTA,XinZhao,JUNGLE,1,3028,3147,58,8397,1494
KR_7549862620,3,100,D-5OlAf4dhclsS-XrU0kgytW-jS7mp4wWYFOE-lA61UKR2edGaqfmlgQobkrXE2IMGZ2ML4_ZNq7iQ,Anivia,MIDDLE,1,3453,4293,75,9663,1494
KR_7549862620,4,100,Z1wDKYkX1wxVU4ofPGxh80vg0wx9g9YVuyUQ698pKpXYKk7K-4YeNWhrJHd2dREx1SjMN6Td27hUPw,Mel,BOTTOM,1,2854,2519,65,7805,1494
KR_7549862620,5,100,CfnaFNQh7hJ3FDAC96nykUujen4GC81daGdUAIF6DXZQuFLQQDfEbFDWfXq2tLNlMFJql6qcyMdEDw,Pantheon,UTILITY,1,2674,2541,18,7349,1494
KR_7549862620,6,200,VoazXjLXP7jA6CIHyBNXhE7V-mgKp0gB-fCmv_hgWnenpvOdH4p1MyPzqYFi_o-YhWEQ_2Itf6M3Sg,KSante,TOP,0,2417,3513,50,6489,-1494
KR_7549862620,7,200,bBppEsGgiY85yjye57XObYbiBc4lcONjiqhTzyzi6sazn0RIGkLbEomH_H0THl-DrXApYEXBdSKDzQ,LeeSin,JUNGLE,0,3255,2895,52,8787,-1494
KR_7549862620,8,200,2NfrMPGo81wN0fp4kNz6yJC0DtNDt00qVAuKjDNmSlm0F7IEsK1JqaS_wosO9g793whRmYLK6CNyvQ,Ambessa,MIDDLE,0,3046,3991,69,7645,-1494
KR_7549862620,9,200,wALS_IP_19OrrMT8F0dILmaPdwLCTtLvPmW9BjIHXoW7PgvJfnnbZrg-0G5H4jcVsyXHIn7zc2olZA,Karthus,BOTTOM,0,3119,2767,57,7539,-1494
KR_7549862620,10,200,pwuF4_t8D_7eMK9wa1HplcCIq2iuQqtcHyZyRAktW8kXLYF_Bt4QTRJI65F7F9p4SAsciIVj-UIbEA,Morgana,UTILITY,0,2451,2290,13,5844,-1494
KR_7549922503,1,100,x0h7xFKtrsBodAiTMn0aJ32UtKHXQO1_wE2z_D7oqzx1VwWtUkjC0UIr5_mj03mwmMzGVbIzFny6_w,Yone,TOP,1,3564,4795,83,13075,1506
KR_7549922503,2,100,bb5CMB8agRrpHYi-I0dSzrNQIx0XIaJbfxCOr9cBDAV7e73Vl8SlUuVOjVcHtxHWRCOTro3emnJMyw,Karthus,JUNGLE,1,3160,3243,64,12848,1506
KR_7549922503,3,100,ih9aQPPW4xMADtvB4IkZF6Fyv_mPWxSNnFDl46UphaFASrSpBSK7PO9BVCCb-s7ABV9L9fGPbn4StA,Talon,MIDDLE,1,3810,4027,57,11583,1506
KR_7549922503,4,100,M0r0bTCDVkWSJbTu5-rr0tHI7hgusCpYFrA6ZPm7LWe9xbBffATgrAy_4jq3jN2ZDVUEThDGpq6uiw,Jhin,BOTTOM,1,3752,2828,58,16659,1506
KR_7549922503,5,100,VnicIYmyPW7zU_JDQLIlE1-YtyYCFchh-mcPmbeGuCm2iHC_wZJVB36NvzqfvRh0KLUM1gk8g_8TGg,Leona,UTILITY,1,2690,2346,10,8995,1506
KR_7549922503,6,200,8YIbFmdZX14_iBBEl8tMh5si2yF8ECzCgaDP7r9L6XO1NIXtAUcTtfAHdHgMx2xYDxiJhsvSx2uSsg,Aatrox,TOP,0,2792,3993,70,9972,-1506
KR_7549922503,7,200,DA8-N6ZT7Z_K5DfIh9fsLLIL2ZHbgYS7B6MPpRMTlbt8E_wQPeVI-QGqzNBlwcysV4U5sQZYs3wI1w,LeeSin,JUNGLE,0,2835,2896,56,10847,-1506
KR_7549922503,8,200,XyK1LgcyBEeaxdtxjioyKjFwggG8oUy87F5CQ7Z9nsjMX02eWS1Ak5GfPDHOk_SfhCl8km1tKU8wfg,Ryze,MIDDLE,0,3388,3746,72,13431,-1506
KR_7549922503,9,200,K9z7SlM2euqrLLzSakMl95L5TpR0yFq-mQWi706iOS9xx63H9TK2hpU6bpdA-DoAg-mlIaL7jkUfXg,Tristana,BOTTOM,0,3910,3049,65,12186,-1506
KR_7549922503,10,200,GYYIljv46NUWpyzCuPVI9gswj3QOQo4ExGZPZGui8l_ZG0SPyez7T1W9lewgxOqBAyTTqNM1FXErDg,Rakan,UTILITY,0,2545,2140,10,7891,-1506
KR_7549960336,1,100,2yH0NVmMjmeDtZT388LR_Fu2WkBBU0OvkFqF0gTVPHnzRs4XZFv-51pZAsXw2iEffQUFDMzxCJXckg,Jayce,TOP,0,2825,3707,60,12031,134
KR_7549960336,2,100,xqhQ6CKhrH_bTOTl_1YGHR7NgjM1Vka4SgmJMlFj9alUJ-gnHu6Gpb_OCzIK8VKyah9Q4HUZXf9NTQ,Elise,JUNGLE,0,3484,2577,45,11554,134
KR_7549960336,3,100,z7gBQDhFWH6P3Qylz2es_9rfaLELgIBCmDBzVMRDg3OcLXLUtu8IbD3cA-MoW099GjRncAp9joT4vQ,Yone,MIDDLE,0,2575,3927,52,11310,134
KR_7549960336,4,100,eyKvQ4Dt8BFRW0Q5ettX_rFEnuF7tIrUaV73JIN0nEVJ3sMhjXV3IRmunTsN8efgvjsbL-S6IFtRMg,Ezreal,BOTTOM,0,3389,2784,75,12316,134
