match_id,participant_id,teamId,puuid,champion,lane,gold_10_diff,cs_10_diff,lane_cs_10_diff,jungle_cs_10_diff,xp_10_diff,solo_kills_15_diff,team_damage_pct_diff,damage_to_turrets_diff,vision_score_per_min_diff,total_damage_taken_diff,kill_participation_diff,kills_diff
KR_7515959250,2,100,WO8zI2NAsb-IRqlGSKkeyHW2JKubhHaXfrkTNIgYJnYJD14ni0dA0x_Kr8XLn0iXFuJqj2rzBFU_qA,XinZhao,JUNGLE,1442,-7,-7,68,1827,0,0.053290711080612785,53,-1.0751341422286524,28859,0.16060606060606064,5
KR_7515959250,10,200,sn9xUsGMKlm1_NW7VG0Vd2v53cOqyzc1S20qjhoCCB0ZNxNOmbK1tDIS0USFVWi3fXrRZ-ZEw6i9dw,Poppy,JUNGLE,-1442,7,7,-68,-1827,0,-0.053290711080612785,-53,1.0751341422286524,-28859,-0.16060606060606064,-5
KR_7515959250,3,100,k_yEgzw-gICy2apMKycUtqbntrB0a86rKcjHmoEiuwZ1wsP0kiRDk9nOlgcuwCNJ8JyTSltf_pIoFw,Belveth,MIDDLE,-549,63,63,-68,-107,0,-0.03900738618746241,-1247,-0.49448761699031124,-1813,-0.3606060606060606,-7
KR_7515959250,7,200,bmK1x1lpkYI21Ss47jrW2x97RcYCqBlU_FgVWDdEk6D8N3KGuq1_HZCy0N1Hbn6a5FXhzxW5Iq-New,Pantheon,MIDDLE,549,-63,-63,68,107,0,0.03900738618746241,1247,0.49448761699031124,1813,0.3606060606060606,7
KR_7516057519,2,100,AGEfyXjWHNEWcPoFf2X-JiQjul_LcJVH-OM6FKQ0SJG7lfzylKPw5g7zaIPGDkXxRFg9AcgnVqUR9A,Zyra,JUNGLE,-352,-1,-1,-9,-443,0,-0.023332562824789987,-606,-0.4491022789683592,-18364,-0.0784313725490196,-4
KR_7516057519,7,200,JIDzUafPnUM5kM8tyIMOsDFw5Q56pI4NvobrpL_H3JxdId1d0-O7tEgkd1ArkfpJubXwzHFwuYljzw,Kindred,JUNGLE,352,1,1,9,443,0,0.023332562824789987,606,0.4491022789683592,18364,0.0784313725490196,4
KR_7516057519,3,100,We1NZM485Rnvlo7MbWRiEfoMyiWmtIZf6NdqNK9bb-myRjjyohB-wxdjAJgX5d0Pctzz3ipHCQh8XQ,Veigar,MIDDLE,-602,3,3,0,-188,0,0.028898742467340505,-3108,-0.054012089778745165,994,-0.25490196078431376,-1
KR_7516057519,8,200,4KSvpGhuniaSsLYwNx8w20uGjVCeSDGELFRclXu2YgG5YXK4-JZUaMG2ISLwC3vphIEwVCeDqmbV2A,Galio,MIDDLE,602,-3,-3,0,188,0,-0.028898742467340505,3108,0.054012089778745165,-994,0.25490196078431376,1
KR_7516057519,1,100,_Uxd1-1Jh_IuclrKlBaGFksDIRHU-YX3Rjlbw849cwcChHwIoVaaYWUBPvkTqbImxl_FzeSg07WOng,Ambessa,TOP,-150,4,4,2,-241,0,-0.029053754037728197,-13979,-0.014261813528038236,8203,-0.19607843137254904,-4
KR_7516057519,6,200,22PpAst6Ei5l6cnIn9xCttZA4G5pUSRqhpkYWdQ2M16bbPqr80IKrpK92aM8NfyKts31kcaYPrfj5Q,Jax,TOP,150,-4,-4,-2,241,0,0.029053754037728197,13979,0.014261813528038236,-8203,0.19607843137254904,4
KR_7516211744,2,100,JIDzUafPnUM5kM8tyIMOsDFw5Q56pI4NvobrpL_H3JxdId1d0-O7tEgkd1ArkfpJubXwzHFwuYljzw,Ekko,JUNGLE,-648,-1,-1,9,23,0,-0.11010907085734262,4041,0.6238803700439397,-5852,-0.46666666666666673,-2
KR_7516211744,7,200,EtsneL9NHGA1jc4i6TWI0hzv8nhtGoaWf4sREMwOABt2GQMd1pUjW2g0NC91pZUxMEj7uGvSL7PHYQ,Vi,JUNGLE,648,1,1,-9,-23,0,0.11010907085734262,-4041,-0.6238803700439397,5852,0.46666666666666673,2
KR_7516350753,1,100,0EY3GkAh3gDerxBrCzeKn3qdGQvf-hA3YhR6pdO3pY-9FmdJcVqp6meiq0iwHTXHTvwtRAdVi-3Q2A,Anivia,TOP,369,-17,-17,0,-291,0,0.003871192908164206,-862,0.3409912113601786,-3171,0.08571428571428574,-1
KR_7516350753,6,200,6OwIXGqu8Oqkz402YqXwg6dgqlaRtuoMjgARbmMukdzbrTZltcYRniiKt8uCd-HRAsYr5RYL2lpFew,KSante,TOP,-369,17,17,0,291,0,-0.003871192908164206,862,-0.3409912113601786,3171,-0.08571428571428574,1
KR_7516479713,2,100,Pwi72NtyuQ64XMxV1Vq8OqT9jLlB8uE2IHej1BQ-1z5Hq6zO9h3VrdOzLy_Dkm9g6HV3CTZEmikyfA,Karthus,JUNGLE,237,2,2,16,565,0,0.1112643250900853,-54,-0.17609185807634253,-16734,-0.14102564102564108,-4
KR_7516479713,7,200,E9tZ6G_LXJC3ufFhRGdfirU2kmJ_bKxmaEJ__2dNTpOvqN602xOQ7C11YwhesQpPkYRQXDN1C_HlqQ,Skarner,JUNGLE,-237,-2,-2,-16,-565,0,-0.1112643250900853,54,0.17609185807634253,16734,0.14102564102564108,4
KR_7516479713,3,100,PZCEYAJP9AqXKpXhpCL6vmx9OyD80yJ7q3jkOgG_XRymUdm90xBkRXBU-C9yecVZIv0mG6FXQgG_5g,Ambessa,MIDDLE,301,-21,-21,0,-254,0,-0.0635615062364116,1293,0.6731925806780047,-3287,-0.06868131868131871,0
KR_7516479713,8,200,We1NZM485Rnvlo7MbWRiEfoMyiWmtIZf6NdqNK9bb-myRjjyohB-wxdjAJgX5d0Pctzz3ipHCQh8XQ,Malzahar,MIDDLE,-301,21,21,0,254,0,0.0635615062364116,-1293,-0.6731925806780047,3287,0.06868131868131871,0
KR_7516479713,1,100,CPIqHUdYvN6ENJyt01KdA35PprwHlpb4xUqW7D0-Z868jE0lyh3qD7ZanjoaKTfgvGU5knWtidBWDQ,Gragas,TOP,-534,-18,-18,0,-291,0,-0.03239341428106088,-14055,-0.5397543821917423,-22046,-0.032967032967033016,-7
KR_7516479713,6,200,ZzYHgbz0ENz5MC7ceqqX_4Yz3i2lnZJzUS4wFzN3g0p9ploeQtjTI9AuVBzuKRIH-lFk7JgGL_ZiTw,Tryndamere,TOP,534,18,18,0,291,0,0.03239341428106088,14055,0.5397543821917423,22046,0.032967032967033016,7
KR_7516577228,1,100,WzAJn9saCN7wVjo5ghnXBFCt2U54EOyygl7RS1skHxXYP7_coK7Bs0mp2VCjg5K4sdx5zicB6FQu4g,Fiora,TOP,-251,2,2,0,-86,0,-0.019294848090335798,9252,0.06158989413333593,3336,-0.1904761904761905,-1
KR_7516577228,6,200,Gi6hzQsAsOS_YONZiZy4xrT4Ii_sydfk3VwW_ugHMivphdcTV_znbbmLMq2rAzBYNHIJKx2wSc0jUQ,Cassiopeia,TOP,251,-2,-2,0,86,0,0.019294848090335798,-9252,-0.06158989413333593,-3336,0.1904761904761905,1
KR_7516779154,9,200,eW-hCOCNvdCF_7wV9skp12slECA4MY1_OTLlhjPadjKXiRsCXpuzYwKT0Vb0U5EGS3PpO96vrQ9j8A,Ezreal,BOTTOM,1048,67,67,0,1237,0,0.1409692710422339,1142,-1.5772757731284885,-5248,-0.3333333333333333,3
KR_7516779154,10,200,aAb7LpPAndIIJsb8LCC-wZ6wcmznrNJKIeHxqE_xH-0GokpLz9F8ocBmnKl5PTMA1jl7CZk_XNVAOg,Alistar,BOTTOM,-1048,-67,-67,0,-1237,0,-0.1409692710422339,-1142,1.5772757731284885,5248,0.3333333333333333,-3
KR_7516863612,2,100,IjGFbPdrTdddYVgSbqnyoCkZ6WLbC_U71rt19SCOIi-dvsA-mgG0LPGpRDlQdyvOZqg56VpUefUzjQ,Kindred,JUNGLE,1000,-2,-2,61,2080,0,0.09486681125573912,-943,-1.4958949931918581,10442,0.19175627240143378,3
KR_7516863612,10,200,o9PsmRxj-P3DtiZTpOfnyC0rRe6MVnfxS0Ks6rB_XC1aU2qerkSnLC7V_bXm5LN3krgBtsNopEUPaQ,Pyke,JUNGLE,-1000,2,2,-61,-2080,0,-0.09486681125573912,943,1.4958949931918581,-10442,-0.19175627240143378,-3
KR_7516863612,3,100,We1NZM485Rnvlo7MbWRiEfoMyiWmtIZf6NdqNK9bb-myRjjyohB-wxdjAJgX5d0Pctzz3ipHCQh8XQ,Malzahar,MIDDLE,-768,76,76,-66,1035,0,-0.050653328757632704,-6449,-0.6200530187816453,-3352,-0.30286738351254483,-9
KR_7516863612,7,200,cL3LZNtoAaIu4aMIgWXaUTjH2bfrKWhcwZIKZW40I9TXlYdQKAS376MhQsOoZQPgb7tXw-kX69Lusg,Vi,MIDDLE,768,-76,-76,66,-1035,0,0.050653328757632704,6449,0.6200530187816453,3352,0.30286738351254483,9
KR_7516943679,3,100,_pr8muY4hQpfIhKXkOBZcPv7XNa84W98K1iagV_vO3xplr6raD8YbGwEubsRATrBui0zA7_FZaDF7A,Qiyana,MIDDLE,-1367,-29,-29,0,-1133,0,0.02629574930123929,-1378,0.3150358765946847,-3431,-0.16239316239316237,0
KR_7516943679,8,200,z6GTsMQYqrBXp_OBqhrMZwZM-0MDW4FZiwXg6Z_--Fzx76aQFaycSJpuJax2hnQsFyyd1d7i4E9S6w,Akali,MIDDLE,1367,29,29,0,1133,0,-0.02629574930123929,1378,-0.3150358765946847,3431,0.16239316239316237,0
KR_7516943679,1,100,arm8IeSSRT-HMJptAggfIOMCmP1H5VcsxJ110b-MjL_O2_sxHd1CeVq4Rj0GBD10g7B6lGoNdHZETw,Aatrox,TOP,940,14,14,0,600,0,0.0713025701811279,507,0.1325128931844618,-2290,0.20085470085470086,5
KR_7516943679,6,200,ZEnu9XOMeFNU7Z0guxmwjHLC2ech40MB2C_D6S91-1BtOQmyOU4ZJd_YYV2FGk-5Xfz2D92SdiVRJw,DrMundo,TOP,-940,-14,-14,0,-600,0,-0.0713025701811279,-507,-0.1325128931844618,2290,-0.20085470085470086,-5
KR_7517082345,9,200,kQ6MrChHePLe3NxWdxzC7c6wIyVDBqgL16V4BSaM-sZk_w3qRCcEEpSm3ngIoLJI2SMx5lMZ7gxIew,Jinx,BOTTOM,801,60,60,0,575,0,0.1110811160505718,4754,-2.0128298683625796,-4542,0.03125,5
KR_7517082345,10,200,Ogz-6TpFqIvz2TOohfFa_N9SRW5xPFRcSg-S3cXjo-vDXFm9cPkLOUDhJ73FdxlkMHkkOIagU0IaMQ,Thresh,BOTTOM,-801,-60,-60,0,-575,0,-0.1110811160505718,-4754,2.0128298683625796,4542,-0.03125,-5
KR_7517082345,2,100,JFfqh98Xjn9NT7JmUnWayvCa_MothKkgXsg12tl5vN7WqLQ29UqWTxBJfKINbWF2sloGweI0hrP5aw,LeeSin,JUNGLE,-326,-75,-75,55,-1034,0,-0.15769721499049358,-1714,0.07900299335015215,13093,-0.13793103448275867,-4
KR_7517082345,3,100,5fGMzLoO8oz68No5mtFrsTpBF8NN4yK-Ld8pSMu9kn1g94ip_bT4VxjXuDz6nhUw3Bf3qfzqUTUH-g,Zoe,JUNGLE,326,75,75,-55,1034,0,0.15769721499049358,1714,-0.07900299335015215,-13093,0.13793103448275867,4
KR_7517159346,1,100,cfzwY3LH5Pu1mYL6yUXWDd14GyCm2aa9MXG4xnnDWlwk9JLZtdOVvsePimQjPsP1QuGyA58YI6Sz0Q,Jayce,TOP,-1058,-29,-29,2,-959,0,0.007424138686914494,5593,0.4926456929934403,-11286,0.1507936507936508,3
KR_7517159346,6,200,ZjD7btisgd0Qh22CXJEoB2BnAJanxb-CCXGFiw4YYm1_IGjOov560513tmjQpxau4bqcnAPkl376Zg,Yasuo,TOP,1058,29,29,-2,959,0,-0.007424138686914494,-5593,-0.4926456929934403,11286,-0.1507936507936508,-3
KR_7517250550,1,100,4pAcnYzDn2fxDWfkJzJVxXOmMC-aOOE2Go9aGKs75njiw8E_JOY9HmRYGrM7dwdnztB_v-RhPi9Y-w,Ambessa,TOP,1147,41,41,0,731,0,0.22599510591529498,-1219,0.336812731819719,4355,0.1828298887122417,9
KR_7517250550,6,200,0o8_E_rDzJTquQ680_h9WAmrpc-klDYlx2Q4yh4nl-Dba96oLgJNoKFAOh3xfJKqsSqeF5Yf1h8Trw,Gangplank,TOP,-1147,-41,-41,0,-731,0,-0.22599510591529498,1219,-0.336812731819719,-4355,-0.1828298887122417,-9
KR_7517331359,2,100,QsaXuxGWCScj6DU0RwZ0hYDxDeLm5LK86CYpdEVJUwIRi-LnbIzLGH6Dbyud-GpAiZQOpbsq9PEevA,LeeSin,JUNGLE,798,2,2,6,518,0,0.004105581390615898,-3826,-0.059864444348954216,-855,0.05692599620493355,1
KR_7517331359,7,200,M06DGcGofamqBAOtTiVKAB9yTh73c5eyXPTccRqjx6EkOmeD2I2wB129W4rrVwcYzOFAmjI7Eh558w,Viego,JUNGLE,-798,-2,-2,-6,-518,0,-0.004105581390615898,3826,0.059864444348954216,855,-0.05692599620493355,-1
KR_7517331359,3,100,aAXJd_HfUztYmdKck-SXYF_FnCGGe1ZOlfeQ67OYgsJ_Xix0BZZ3tJ22gjCrr2B4Z6929pFN1TGz8w,Galio,MIDDLE,1033,10,10,0,864,0,-0.026407823929657903,660,-0.2364144996298595,-1971,0.000948766603415585,2
KR_7517331359,8,200,szHIH56QlFqrdxBina4SffxT6XkT3xoaRAQF5i_j8MFwafwiULgWZpuKpwPW5w7FnmDwrry9jomvoA,Akali,MIDDLE,-1033,-10,-10,0,-864,0,0.026407823929657903,-660,0.2364144996298595,1971,-0.000948766603415585,-2
KR_7517415715,1,100,0jta8iUZ5A9Aw6lG1XsHB_UsG1G1HT0rcArtvlj2J6QMipcTRK8BUF7WBhodPWnqCuJ_kaWWM-1qFA,Ambessa,TOP,-793,-1,-1,0,-304,0,-0.03632584008875442,-2375,-0.09591726641208353,2458,-0.21346469622331693,1
KR_7517415715,6,200,yGrbzwT0U55q8EgDMBk_zvle7ALYh-ToZGlAv1S1e_aMfHCc29BsLvjyBAH2WgUuqT79-LW02MeArw,Rumble,TOP,793,1,1,0,304,0,0.03632584008875442,2375,0.09591726641208353,-2458,0.21346469622331693,-1
KR_7517560612,2,100,KdNVMK8leypas-K7eYMfjodhS5gEGJYG_E9UAtnUXlkD1A4go5WRC43k5y5LnpIiho88g_TEH6mL0w,FiddleSticks,JUNGLE,-1022,-5,-5,6,-210,0,0.12989017916200418,-4867,1.0739621875545382,-6483,0.4234449760765551,-5
KR_7517560612,7,200,sb6k7M3EFNMh_mU3Y9khspqnjRKtpjueacenfNDTVogF-alZ_xGWcvbCbMQHwBKZaPLLq9Y-gDhScA,RekSai,JUNGLE,1022,5,5,-6,210,0,-0.12989017916200418,4867,-1.0739621875545382,6483,-0.4234449760765551,5
KR_7517560612,3,100,LRqFhr6tGHDF1F1GJhWMZX_UniU-viqDV_hoIEqvJ8HQ7l6DSMuZ0KjwI2QzZtf-Prlc8chnwQPPqw,Akshan,MIDDLE,-972,-4,-4,0,-857,0,-0.11922095753522557,-4227,0.20391077283275943,2015,-0.2727272727272728,-6
KR_7517560612,8,200,e-M_YGiHo524n4doiQrb85OXEN0UEOcmIgvQgyM-7eY_0uwQTDjG5Fjn4htJVtzG5f9gGe03fn-xoA,Zoe,MIDDLE,972,4,4,0,857,0,0.11922095753522557,4227,-0.20391077283275943,-2015,0.2727272727272728,6
KR_7517706260,2,100,n7AIDl9Yc4wOwcr41Ic6xoDzIBchVvxJPpK8iX8G4DyyNuFpcDPn-fKX5Cok3UDzsoRmu4orPKWqTA,LeeSin,JUNGLE,724,-3,-3,24,625,0,0.04417187489287991,-75,0.22586575137107334,8453,-0.1428571428571428,12
KR_7517706260,7,200,tLDTaYr8ttjx3CUpCTp8Mm1Wwni4vIk11qNiE6o7-wnxlMSbCZbtOYLwIuvFFYiLTGo0xTTpzaCxxg,Shaco,JUNGLE,-724,3,3,-24,-625,0,-0.04417187489287991,75,-0.22586575137107334,-8453,0.1428571428571428,-12
KR_7517706260,3,100,aAXJd_HfUztYmdKck-SXYF_FnCGGe1ZOlfeQ67OYgsJ_Xix0BZZ3tJ22gjCrr2B4Z6929pFN1TGz8w,Sylas,MIDDLE,-452,-10,-10,0,-384,0,-0.05721459577923749,-1718,-0.012851011530691125,20619,-0.03463203463203468,3
KR_7517706260,8,200,lpUVws_rZLsVhD2bgrLYTjGHQpqeVnj6N1hMQgrnh6Oy8IhEd0pitYvYd6tFD2uksh00eI-BqarWfA,Syndra,MIDDLE,452,10,10,0,384,0,0.05721459577923749,1718,0.012851011530691125,-20619,0.03463203463203468,-3
KR_7517706260,1,100,eEIDb6ScMxlsewRUtdVztvXmjU5nNND0p9M_7SA0dPQDBNzpTdIpoZxYERlkINiCCuhNkcQq5xxCDg,Warwick,TOP,1301,24,24,0,853,0,0.015178398708998508,12609,-0.0930064611967395,24233,0.11255411255411252,4
KR_7517706260,6,200,LjncZOFW6XPjR0FN2uOFgj_tRitSKnRT3MzXso9aMlLwVVE6fWh_E0_dmV1i3IOPPtewh_qrhV1Bjg,Pantheon,TOP,-1301,-24,-24,0,-853,0,-0.015178398708998508,-12609,0.0930064611967395,-24233,-0.11255411255411252,-4
KR_7517851496,6,200,JFBcFJU1nRmBMlZe9qUEmHboyAfk2BNpOwcbbEYK1arVbr2sxEmNS5KtIiKJ0_jjl4VO4QykEjx2Sg,Renekton,TOP,-702,21,21,0,1546,0,-0.09079436886971101,410,0.2502963545370829,11398,-0.22222222222222227,-2
KR_7517851496,9,200,Yfh3fEnwha6khSVWYWh4MMWzTwY8YI4RFtnVDBbDbyk7X7U1G11wZNJHJWZcCKjJnt9TurMsux_0ag,Tristana,TOP,702,-21,-21,0,-1546,0,0.09079436886971101,-410,-0.2502963545370829,-11398,0.22222222222222227,2
KR_7517972376,2,100,SfZfSidvBdad7m_KrXHro232q5VtK2QnnFn4HuideJVRO--0jOD9y-iwOCqXT02POYofADWbvurxxg,Pantheon,JUNGLE,1165,1,1,17,1097,0,0.11192511984772963,-57,-0.15861308667520757,17839,0.05625000000000002,2
KR_7517972376,7,200,_0WMMg3NGaXMmt2EzGipHy5ug1DCBvT5mwjQPR83S3o74aE1XrQlp0itveLKPzuBYc640We9n8tRAA,Vi,JUNGLE,-1165,-1,-1,-17,-1097,0,-0.11192511984772963,57,0.15861308667520757,-17839,-0.05625000000000002,-2
KR_7517972376,3,100,S5zKm1Il5jfZ9dESVnQ3BpGZMO_MAN32alwqS2RuJ31980VuPjDH8j-8EOhycdKmgRqr6aBP01wK3g,Karma,MIDDLE,-582,-8,-8,0,-458,0,0.051619565628258784,-6106,-0.28991880673241655,-5664,-0.0008928571428571397,0
KR_7517972376,8,200,k4ukRgnilVnaQXQtd9EuCDke7vC01_WYZJNRLURkm_M5oos8hhVOF1uSq-Q39tS0NZlA8ME7rIWerw,TwistedFate,MIDDLE,582,8,8,0,458,0,-0.051619565628258784,6106,0.28991880673241655,5664,0.0008928571428571397,0
KR_7518125429,1,100,YC9stCvIH5FC-S-qt3S8XJ9TNcbYrw6Ng-uciW7IcIyyTwOxE4V1-IQYsOS62jbnclTN0Lp7aWIRDQ,Urgot,TOP,-1787,-36,-36,0,-930,0,-0.12523169844489057,-8311,-0.03220625605134364,-8735,-0.2830793905372895,-8
KR_7518125429,6,200,szWAfZ-vXzXftFw_5eqhPXUGXE_oPqKlHDswuCzhQDakzsx-Qp9nSFJVe9zvhIWAxlfKMP0snUujaw,Jayce,TOP,1787,36,36,0,930,0,0.12523169844489057,8311,0.03220625605134364,8735,0.2830793905372895,8
KR_7518177767,1,100,_-GIcSLcQgrBj8GlRBfaCTHVMeRqb5Xf7nCLduBXXeySCKnZZnrn5YzWHgKD0KVisCYs9Kro8BP4QQ,Jayce,TOP,968,7,7,0,934,0,0.057464612381208424,3755,0.5033203547941386,-5872,0.1442307692307693,5
KR_7518177767,6,200,uImY99HEvISplAongjkTT-m5czo7QTHnsNxzaIy71q61_pJWGmok4JNaD79jBVfYojVV6qpjT4rQxg,Karma,TOP,-968,-7,-7,0,-934,0,-0.057464612381208424,-3755,-0.5033203547941386,5872,-0.1442307692307693,-5
KR_7518225990,2,100,JbjFMcBp-ELHqqsB-t99na07xu5rYjPtZFkI9FUQ3-bKw9VuAkVwuSukUCwe6X77trfm5XelceBsRQ,Khazix,JUNGLE,780,1,1,-2,-31,0,0.012435195042240721,4068,0.12592933501129555,-5205,-0.09166666666666667,0
KR_7518225990,7,200,mhgdwQjcvN0IzkzhhhQTSMS7xNwFFupwC3E-VzofiMMv573i3RLUM7nDdxkY_AV5mjILI3l-3IpntA,LeeSin,JUNGLE,-780,-1,-1,2,31,0,-0.012435195042240721,-4068,-0.12592933501129555,5205,0.09166666666666667,0
KR_7518225990,1,100,Df-o_7Uli6so2PHBtA4p66WrxWUbGJqAyZHXp0EZVShDBo0xPDBC1oYLigQA29djEhVSTDUyv5ozTw,Garen,MIDDLE,-1016,-15,-15,0,-762,0,-0.0825812367794076,-436,-0.3862938514415404,-5461,-0.09999999999999998,-4
KR_7518225990,8,200,f066Z10kxfQPSkZKnqBfTtuetfeT_MU4e12q8W7hawLeFZ2T372MmWwSboautGtfXBDUduoqpAdUTg,Kled,MIDDLE,1016,15,15,0,762,0,0.0825812367794076,436,0.3862938514415404,5461,0.09999999999999998,4
KR_7518225990,3,100,MsVU8FkkCbo6cH7DFGJMPzgo5LxEs3PnF8_g5IgWEyk6P8euJ9-PRr3m2XruezkWjLZ1vCS-Jdt6DQ,Sylas,TOP,208,10,10,0,1159,0,-0.0296255775576032,650,0.1119124522524495,9950,-0.125,-1
KR_7518225990,6,200,_-GIcSLcQgrBj8GlRBfaCTHVMeRqb5Xf7nCLduBXXeySCKnZZnrn5YzWHgKD0KVisCYs9Kro8BP4QQ,Karma,TOP,-208,-10,-10,0,-1159,0,0.0296255775576032,-650,-0.1119124522524495,-9950,0.125,1
KR_7518366482,2,100,Nqe-u1RGgiybcEnUBd4bt8Vw2O5JHcmsKcxvsWL7ROlNllsoy1xVroRE_h_LoUMXa6LOKDcrrgVntw,Vi,JUNGLE,338,-3,-3,-14,-259,0,0.09718086086297979,7053,-0.09383980658621127,-15197,0.25743707093821516,9
KR_7518366482,7,200,sb6k7M3EFNMh_mU3Y9khspqnjRKtpjueacenfNDTVogF-alZ_xGWcvbCbMQHwBKZaPLLq9Y-gDhScA,RekSai,JUNGLE,-338,3,3,14,259,0,-0.09718086086297979,-7053,0.09383980658621127,15197,-0.25743707093821516,-9
KR_7518477876,3,100,HU7lWvw-f8y5DqqFFNprxegAHFdriGOKrMSA_QsAys0BDP9cqM25PnZu6E2tlzPCdBmpTOT0MYrADQ,Sylas,MIDDLE,696,-6,-6,-2,109,0,-0.1334293349254915,-1430,-0.3202904401062284,6518,0.09259259259259262,-4
KR_7518477876,8,200,_DKgDwSP-K86PNHynr_ru8gGl-6RA0Qaec4kmiKwsd61M6UOOTq_87PbtLWK9yO7lu_Ay6c9hug5Yw,Mel,MIDDLE,-696,6,6,2,-109,0,0.1334293349254915,1430,0.3202904401062284,-6518,-0.09259259259259262,4
KR_7518571543,1,100,9iP6TVz34Ahz22KcLpW8Hjk6NG2jKjFRXovx1AlCxy-ncohNo5H3d8D1iS5SQ_K1qoWnjjXcEBkPtA,Gnar,TOP,966,13,13,0,157,0,0.1601839917472603,4018,0.05232295391472169,-5976,0.35014005602240905,8
KR_7518571543,6,200,1xgbOOKvrmiVGxdyjO3uv-YrLravOiEz1yUuR_XhTcTB-4Y68ZGpaDBM95Eqoxwjiq_G8dcrX6tk_w,KSante,TOP,-966,-13,-13,0,-157,0,-0.1601839917472603,-4018,-0.05232295391472169,5976,-0.35014005602240905,-8
KR_7518671958,1,100,brSouqND55Tt5c1svWJJ13OfZ79DCoeGwurRqJAMzcLfoM3LeOdhZQr69lmCJ7xCYe5JhQes84w2rg,Swain,TOP,-1031,-25,-25,0,338,0,0.11437171493749809,-3134,0.48084849964996784,29836,-0.05425219941348969,-1
KR_7518671958,9,200,cfzwY3LH5Pu1mYL6yUXWDd14GyCm2aa9MXG4xnnDWlwk9JLZtdOVvsePimQjPsP1QuGyA58YI6Sz0Q,Varus,TOP,1031,25,25,0,-338,0,-0.11437171493749809,3134,-0.48084849964996784,-29836,0.05425219941348969,1
KR_7518756877,2,100,6oqlTCOjfOwEr8IowJr_WxCkDdr5vAZBMWEU8exnfvqfp1x-No-NniWn5MCc6g-yAzL4tZJVNElbQQ,Ivern,JUNGLE,206,0,0,-11,397,0,-0.1975965220267541,2411,0.16418688818102045,-24549,0.18181818181818188,-1
KR_7518756877,7,200,MrD0ybm5geZWq7XUXxkdm-AFoOuzML3q-Ol_qq_6UbvjV1F1X1uL7ia4PTvR9UoCte0QVUJLLQQZ4g,Diana,JUNGLE,-206,0,0,11,-397,0,0.1975965220267541,-2411,-0.16418688818102045,24549,-0.18181818181818188,1
KR_7518756877,3,100,6yFpzPNI2bZIhwsf49wnMRdy6-lcGtu1xpTkFz63xu8XXuZA4vRpHgyWTgo6iPTY6uoitEqVvFJV4g,AurelionSol,MIDDLE,1002,2,2,0,75,0,0.017066392947086007,1639,0.5823891365217053,-17324,-0.015151515151515138,11
KR_7518756877,8,200,M06DGcGofamqBAOtTiVKAB9yTh73c5eyXPTccRqjx6EkOmeD2I2wB129W4rrVwcYzOFAmjI7Eh558w,Galio,MIDDLE,-1002,-2,-2,0,-75,0,-0.017066392947086007,-1639,-0.5823891365217053,17324,0.015151515151515138,-11
KR_7518756877,1,100,0qzRCZvqKj3W6E5xp6cOXqFgwMzkoeY_Rv9UnpNS-M7S_0Qt_WDtaP4dFfx99_u3usa6g6SvrpTwTw,Singed,TOP,31,11,11,-2,597,0,0.06234046336362001,3810,-0.06281936208159788,4970,0.16666666666666663,6
KR_7518756877,6,200,UUsZjYk2wPD4BkMfRhgfamQBp6lJndsS0C8q5TCHDXp5Ko36he5L3chD2VP9Rqi6DVPsbaute3gICg,Ambessa,TOP,-31,-11,-11,2,-597,0,-0.06234046336362001,-3810,0.06281936208159788,-4970,-0.16666666666666663,-6
KR_7518857859,1,100,MF4ivQVNy7T41pxf3CaDGun9Q6PN0B8zCnjDCJRzyqTvzLjS-al3SEWBbHYdmQd9jun9K6Uos37-QA,Ambessa,TOP,98,10,10,0,200,0,-0.010091285623149787,-239,0.2156815003033727,-5354,0.02272727272727279,2
KR_7518857859,6,200,2-cKStdoETxfUKUCT2uREiUVgNKuHUlEJ0rYD89KfqCGruZoNj_S7a4natWTxRqcHi6GyWCBREShzQ,Camille,TOP,-98,-10,-10,0,-200,0,0.010091285623149787,239,-0.2156815003033727,5354,-0.02272727272727279,-2
KR_7519066903,2,100,NwXTIOCFQeeBtvxeqMlrzaWtl6GLGBAoaXjYmXhTDdWMrgLzk6gxHLl-nz72nAbxHZvA_HYcTjQJ8A,LeeSin,JUNGLE,-880,6,6,-23,-748,0,-0.0366494439503694,-2082,-0.3129675626136139,-4694,0.21333333333333337,-5
KR_7519066903,7,200,gtB0nsz4zT1MUt9FT5chEM_aSs37iMHVynylWmUn4BrMe4xV_FMb9PDPPmQtWXkkXyMqOs26E_5qYA,Viego,JUNGLE,880,-6,-6,23,748,0,0.0366494439503694,2082,0.3129675626136139,4694,-0.21333333333333337,5
KR_7519066903,3,100,1MFLHkQXFeDDniQ9AbJ-33ubRF5TYQc-iEaxrzMujvu2zUrX9Vgitq9n2_sozWlWxJru48Jr7I5SQA,Viktor,MIDDLE,121,-5,-5,0,-133,0,0.13696531139504467,4317,-0.11090979756224706,-8495,0.1111111111111111,3
KR_7519066903,8,200,6IotkgAHdtwUy9RRR1ONlUMd1a8ep_-GZ9I9q_244MF4TLdYFBQTf07zX4xXPRrXrXv123DYoXPJPw,Galio,MIDDLE,-121,5,5,0,133,0,-0.13696531139504467,-4317,0.11090979756224706,8495,-0.1111111111111111,-3
